edge_id,start_coord,end_coord,osm_osmid,osm_highway,osm_name,osm_oneway,osm_reversed,osm_length,osm_geometry,inferred_length,inferred_length_source,inferred_width,inferred_width_source,inferred_curb_norm,inferred_curb_source,inferred_crossing,inferred_crossing_source,inferred_path_type,inferred_path_type_source,osm_maxspeed,osm_bridge,osm_lanes,osm_tunnel,osm_est_width,osm_width,osm_service,osm_access,osm_ref
882,"(0.14796242234155976, 0.6136335135428723)","(0.15556088139370047, 0.6048446891859512)",218865889,footway,Verversstraat,False,True,14.277537620485695,"LINESTRING (629276.3175557004 5803754.278684339, 629285.6359829151 5803748.079606731, 629283.9124676592 5803745.485787258)",14.277537620485695,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,,,,,,
800,"(0.7793272858987205, 0.6773123854222832)","(0.8393055942881225, 0.7192516984433193)",113951854,residential,Rapenburgerstraat,False,True,73.00945647104523,,73.00945647104523,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
1060,"(0.8183157416947351, 0.7501568922534511)","(0.8393055942881225, 0.7192516984433193)",860006708,tertiary,Anne Frankstraat,False,True,37.31884074392951,,37.31884074392951,OSM:length,1.0,Default:highway=tertiary (fallback width),0.04,Inferred:highway=tertiary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=tertiary (walk_lane fallback),30,,,,,,,,
486,"(0.8206610274016441, 0.7627666203804497)","(0.8263397050055824, 0.7541951393869657)",7370616,tertiary,Anne Frankstraat,False,False,10.27118869247207,,10.27118869247207,OSM:length,1.0,Default:highway=tertiary (fallback width),0.04,Inferred:highway=tertiary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=tertiary (walk_lane fallback),30,,3,,,,,,
1059,"(0.8183157416947351, 0.7501568922534511)","(0.8263397050055824, 0.7541951393869657)",826310921,service,,False,False,8.957263219213335,,8.957263219213335,OSM:length,1.0,Default:highway=service (fallback width),-0.04,Default:highway=service (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=service (walk_lane fallback),,,,,,,,,
429,"(0.047115587257529436, 0.7371346396104747)","(0.08558353766435398, 0.7305454612668035)","[7371059, 38316252, 38316251]",residential,Oost-Indische Huisbrug,False,False,38.929199451629025,"LINESTRING (629213.9677905757 5803871.244808831, 629210.8119792759 5803871.5737646725, 629180.6314038973 5803877.403622328, 629175.5177976798 5803877.837040587)",38.929199451629025,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,yes,,,,,,,
426,"(0.08558353766435398, 0.7305454612668035)","(0.09523911040666493, 0.7492866320262284)","[7371096, 38316249, 38316250]",residential,"['Kloveniersburgwal', 'Zandbrug']",False,False,21.065007902585446,"LINESTRING (629213.9677905757 5803871.244808831, 629216.0827977689 5803875.273403756, 629222.6852992096 5803888.189506128, 629223.6188559281 5803889.994664213)",21.065007902585446,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,yes,,,,,,,
412,"(0.43329700521493825, 0.7194846962373198)","(0.5116416414378981, 0.8543653812484574)","[7370611, 7370757]",residential,"['Oudeschans', 'Houtkopersburgwal']",False,True,213.18856930571243,"LINESTRING (629561.5189394087 5803860.178918265, 629550.1443100397 5803867.625485291, 629521.8352023613 5803900.435001511, 629518.7202511119 5803905.683909199, 629524.6382722812 5803910.9256056, 629620.037546704 5803980.144305907, 629639.8270029876 5803995.122106723)",213.18856930571243,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
416,"(0.43329700521493825, 0.7194846962373198)","(0.5295061953794962, 0.789648822907014)","[7370737, 890094114, 890094115, 890094116]",residential,Nieuwe Uilenburgerstraat,False,False,118.79573336653127,"LINESTRING (629561.5189394087 5803860.178918265, 629570.709080187 5803866.8867874015, 629583.722187944 5803876.388541114, 629587.9063343883 5803879.436757817, 629618.8450102475 5803902.019756895, 629625.1409994758 5803906.614909779, 629657.6832174435 5803930.375558854)",118.79573336653127,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
554,"(0.47625279437651197, 0.9011007882541349)","(0.5116416414378981, 0.8543653812484574)","[7370744, 7370722, 38316277]",residential,"['Keizersbrug', 'Korte Koningsstraat']",False,True,58.552676279165354,"LINESTRING (629639.8270029876 5803995.122106723, 629635.193961729 5804001.365980642, 629621.1546631196 5804020.249743381, 629608.9146820843 5804036.2539472105, 629604.4546760579 5804041.879170825)",58.552676279165354,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,yes,,,,,,,
489,"(0.5116416414378981, 0.8543653812484574)","(0.7008536543272353, 0.9149110599660744)","[542146417, 890157218, 7370692]",residential,"['Oudeschans', 'Oostersekade']",False,True,237.12911385389887,"LINESTRING (629639.8270029876 5803995.122106723, 629780.5034318914 5804096.052662473, 629784.3597614163 5804096.020771438, 629817.6584406062 5804070.8676007055, 629828.9506884058 5804055.69584219)",237.12911385389887,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
491,"(0.5295061953794962, 0.789648822907014)","(0.7008536543272353, 0.9149110599660744)",600623279,residential,Nieuwe Uilenburgerstraat,False,False,211.75141695472573,"LINESTRING (629657.6832174435 5803930.375558854, 629686.6482618747 5803951.571539779, 629760.4300580177 5804005.5554791335, 629822.3614286663 5804050.870095406, 629828.9506884058 5804055.69584219)",211.75141695472573,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
492,"(0.5295061953794962, 0.789648822907014)","(0.5632644098673962, 0.7417361922068625)","[863585963, 7370683]","['pedestrian', 'steps']",Uilenburgerwerf,False,True,58.54468678711242,"LINESTRING (629657.6832174435 5803930.375558854, 629687.9244873981 5803887.345486017, 629691.4256730075 5803882.440725534)",58.54468678711242,OSM:length,1.0,"Default:highway=['pedestrian', 'steps'] (fallback width)",-0.04,"Default:highway=['pedestrian', 'steps'] (pedestrian paths default lowered)",0,Default: no crossing indicators found,0,"Default:highway=['pedestrian', 'steps'] (walk_lane fallback)",,,,,,,,,
422,"(0.15865275553184147, 0.7312159813185825)","(0.17778043093778487, 0.766580289638328)",7371103,residential,Zanddwarsstraat,False,True,40.170239439977706,"LINESTRING (629287.0028984565 5803871.915639601, 629301.7259989977 5803899.067775465, 629306.1216447296 5803907.296335672)",40.170239439977706,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
425,"(0.09523911040666493, 0.7492866320262284)","(0.15865275553184147, 0.7312159813185825)",23270157,residential,Raamgracht,False,False,65.75881775367027,"LINESTRING (629287.0028984565 5803871.915639601, 629228.1977098137 5803888.133864819, 629223.6188559281 5803889.994664213)",65.75881775367027,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
440,"(0.1166860728665097, 0.7874368730068693)","(0.17778043093778487, 0.766580289638328)",7371124,residential,Zandstraat,False,True,64.35699791882436,,64.35699791882436,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
443,"(0.17778043093778487, 0.766580289638328)","(0.19714463439356428, 0.8017506617291577)",7371290,pedestrian,Zanddwarsstraat,False,False,40.11232648431089,,40.11232648431089,OSM:length,1.2,Inferred:highway=pedestrian (typical sidewalk width),-0.04,Inferred:highway=pedestrian (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=pedestrian (walk_lane),,,,,,,,,
446,"(0.17778043093778487, 0.766580289638328)","(0.20915223847546682, 0.7559013791436353)",26312206,residential,Zandstraat,False,False,33.04474260623837,"LINESTRING (629306.1216447296 5803907.296335672, 629319.3656668523 5803903.092379113, 629332.8815386001 5803898.394788416, 629337.4788073598 5803896.612476591)",33.04474260623837,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
442,"(0.09523911040666493, 0.7492866320262284)","(0.1166860728665097, 0.7874368730068693)",7371125,residential,Kloveniersburgwal,False,False,43.724514879410364,,43.724514879410364,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
732,"(0.03424142400475731, 0.7137817714851978)","(0.047115587257529436, 0.7371346396104747)",610234796,residential,Kloveniersburgwal,False,False,26.642205281029707,,26.642205281029707,OSM:length,3.5,OSM:width=3.5,-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,3.5,,,
574,"(0.047115587257529436, 0.7371346396104747)","(0.06420539578509436, 0.7655259676031616)",7371058,residential,Kloveniersburgwal,False,True,33.12568474593895,"LINESTRING (629175.5177976798 5803877.837040587, 629179.654126474 5803883.754952079, 629183.9410734652 5803891.201505456, 629192.5996283863 5803906.241525066)",33.12568474593895,OSM:length,3.5,OSM:width=3.5,-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,3.5,,,
433,"(0.246724999107996, 0.7584783483264818)","(0.272524332085215, 0.7596340487169958)",114120361,footway,,False,True,25.735188297417384,,25.735188297417384,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,,,,,,
435,"(0.2653672918057559, 0.8083804262906205)","(0.272524332085215, 0.7596340487169958)",7370667,unclassified,Sint Antoniesbreestraat,False,False,49.272497174605675,"LINESTRING (629400.8213177698 5803900.346875876, 629399.0855652706 5803909.627455083, 629393.6676185217 5803949.115842426)",49.272497174605675,OSM:length,1.0,Default:highway=unclassified (fallback width),-0.04,Default:highway=unclassified (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=unclassified (walk_lane fallback),30,,,,,,,,
437,"(0.272524332085215, 0.7596340487169958)","(0.28426219773386063, 0.7240674997977712)",7370667,unclassified,Sint Antoniesbreestraat,False,True,37.5775570857089,"LINESTRING (629400.8213177698 5803900.346875876, 629401.2525969077 5803898.7111018635, 629404.9387134849 5803884.685135781, 629408.9318100414 5803871.679990027, 629412.5537039778 5803864.7638454875)",37.5775570857089,OSM:length,1.0,Default:highway=unclassified (fallback width),-0.04,Default:highway=unclassified (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=unclassified (walk_lane fallback),30,,,,,,,,
519,"(0.26259659824455023, 0.8323576804613431)","(0.2653672918057559, 0.8083804262906205)",7371267,unclassified,Sint Antoniesbreestraat,False,False,24.134707643516407,,24.134707643516407,OSM:length,1.0,Default:highway=unclassified (fallback width),-0.04,Default:highway=unclassified (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=unclassified (walk_lane fallback),30,,,,,,,,
513,"(0.2653672918057559, 0.8083804262906205)","(0.29872601678534977, 0.8089560895706392)",37416702,residential,Snoekjessteeg,False,True,33.88749932597968,"LINESTRING (629393.6676185217 5803949.115842426, 629398.0715464916 5803947.172699124, 629400.4959403779 5803946.679962395, 629403.3487776184 5803946.732685315, 629427.0107710661 5803949.691772467)",33.88749932597968,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
671,"(0.28426219773386063, 0.7240674997977712)","(0.2895170740279974, 0.7162852353139764)",7370667,unclassified,Sint Antoniesbreestraat,False,True,9.42144193543227,"LINESTRING (629412.5537039778 5803864.7638454875, 629414.2270245983 5803861.747321242, 629416.2569633105 5803858.640009206, 629417.806127204 5803856.9779747175)",9.42144193543227,OSM:length,1.0,Default:highway=unclassified (fallback width),-0.04,Default:highway=unclassified (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=unclassified (walk_lane fallback),30,,,,,,,,
686,"(0.25678844828650355, 0.712199908653972)","(0.28426219773386063, 0.7240674997977712)","[273736148, 273736147, 451932892]",footway,Pentagon,False,True,29.86547337545153,"LINESTRING (629412.5537039778 5803864.7638454875, 629404.2035583146 5803860.560150245, 629395.6283395078 5803856.884752101, 629385.0927797564 5803852.890754925)",29.86547337545153,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,building_passage,,,,,
493,"(0.1166860728665097, 0.7874368730068693)","(0.13685856959521778, 0.8247973643229178)",7371125,residential,Kloveniersburgwal,False,False,42.42108479323435,,42.42108479323435,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
500,"(0.19714463439356428, 0.8017506617291577)","(0.21176327105626613, 0.8284424764947002)",7371290,pedestrian,Zanddwarsstraat,False,False,30.416053347733428,"LINESTRING (629325.4768086371 5803942.483005645, 629338.2703562155 5803965.277621243, 629340.088621065 5803969.187189345)",30.416053347733428,OSM:length,1.2,Inferred:highway=pedestrian (typical sidewalk width),-0.04,Inferred:highway=pedestrian (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=pedestrian (walk_lane),,,,,,,,,
495,"(0.13685856959521778, 0.8247973643229178)","(0.19714463439356428, 0.8017506617291577)",7371291,pedestrian,Onkelboerensteeg,False,False,64.35071898715881,"LINESTRING (629325.4768086371 5803942.483005645, 629298.4795362903 5803953.17013537, 629265.2188864264 5803965.540388036)",64.35071898715881,OSM:length,1.2,Inferred:highway=pedestrian (typical sidewalk width),-0.04,Inferred:highway=pedestrian (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=pedestrian (walk_lane),,,,,,,,,
496,"(0.9942116558221952, 0.8148345374073512)","(1.0, 0.8217062950417582)",7370721,residential,Schippersgracht,False,False,8.970869566457113,,8.970869566457113,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
497,"(0.927904140189379, 0.8723974456528673)","(0.9942116558221952, 0.8148345374073512)","[7370724, 7370725]",residential,"['Foeliedwarsstraat', 'Nieuwe Foeliestraat']",False,True,87.69630730796364,"LINESTRING (630122.1717452637 5803955.572944365, 630109.9960395828 5803965.723725354, 630059.8563737175 5804008.6485594055, 630055.8951831369 5804013.1625271505)",87.69630730796364,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
1064,"(0.9097213077162262, 0.805373700149842)","(0.9172582654500028, 0.8136486280409001)",870843644,service,,False,True,11.174075912438203,,11.174075912438203,OSM:length,1.0,Default:highway=service (fallback width),-0.04,Default:highway=service (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=service (walk_lane fallback),,,,,,,,,
533,"(0.8937049355147847, 0.8345298635308877)","(0.9172582654500028, 0.8136486280409001)","[7370704, 7370705]",residential,Rapenburg,False,True,31.422873305956077,"LINESTRING (630045.2542780777 5803954.386485451, 630025.568048663 5803972.162903259, 630021.7119432482 5803975.277397265)",31.422873305956077,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
459,"(0.7830081696736724, 0.7771583955966967)","(0.7872313627281816, 0.7697610212550432)",887769136,footway,,False,False,8.51082485459778,,8.51082485459778,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,,,,,,
463,"(0.5754744829293711, 0.6397502212042386)","(0.7830081696736724, 0.7771583955966967)","[113964929, 744277571, 890101707, 113964916, 307986040]",residential,Valkenburgerstraat,False,False,252.3387753646063,"LINESTRING (629911.0668525901 5803917.879343504, 629899.4066489317 5803915.735377587, 629748.6471080688 5803816.0160276415, 629728.2231670424 5803804.159512245, 629706.3429950498 5803791.463425136, 629704.1645689562 5803783.64902641, 629703.6300461942 5803780.407494431)",252.3387753646063,OSM:length,1.0,Default:highway=residential (fallback width),-0.04,Default:highway=residential (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=residential (walk_lane fallback),30,,,,,,,,
466,"(0.7830081696736724, 0.7771583955966967)","(0.8312494177073091, 0.8221922204937377)","[321177433, 418303524]",secondary,Valkenburgerstraat,False,True,65.9922597082524,"LINESTRING (629911.0668525901 5803917.879343504, 629914.252965802 5803921.825233796, 629919.5716364199 5803927.563549452, 629929.0118173729 5803935.358240091, 629942.9556668245 5803946.9889546465, 629959.2855807669 5803962.934036988)",65.9922597082524,OSM:length,1.0,Default:highway=secondary (fallback width),0.04,Inferred:highway=secondary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=secondary (walk_lane fallback),30,,1,,,,,,
469,"(0.7675791163943461, 0.761389430680981)","(0.7830081696736724, 0.7771583955966967)",322647132,primary,Valkenburgerstraat,False,False,22.10418290139221,"LINESTRING (629911.0668525901 5803917.879343504, 629908.6599349147 5803916.157589416, 629906.6933804553 5803914.269389031, 629902.2747744825 5803910.04614394, 629895.6450018622 5803902.103071281)",22.10418290139221,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,,,,,,,
470,"(0.7791981999891863, 0.783876977493983)","(0.7830081696736724, 0.7771583955966967)",887769136,footway,,False,True,7.7172304260869335,"LINESTRING (629911.0668525901 5803917.879343504, 629908.7660215735 5803921.94755372, 629907.258661466 5803924.601038779)",7.7172304260869335,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,,,,,,
473,"(0.7830081696736724, 0.7771583955966967)","(0.7989103331640236, 0.7837848259348752)",1230289003,primary,Valkenburgerstraat,False,True,17.187700645266496,"LINESTRING (629911.0668525901 5803917.879343504, 629913.4526440301 5803919.11085817, 629915.693017205 5803919.915628625, 629926.9615926729 5803924.508844517)",17.187700645266496,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,,,,,,,
863,"(0.7872313627281816, 0.7697610212550432)","(0.7996056977471101, 0.7762944519773352)",139709975,primary,Valkenburgerstraat,False,False,13.954662817123612,"LINESTRING (629915.2880741843 5803910.478541234, 629920.8893917762 5803913.508799738, 629927.6566326476 5803917.014999535)",13.954662817123612,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,,,,,,,
467,"(0.7675791163943461, 0.761389430680981)","(0.7872313627281816, 0.7697610212550432)",139709975,primary,Valkenburgerstraat,False,True,21.412938235313128,"LINESTRING (629915.2880741843 5803910.478541234, 629912.3537023207 5803908.60931762, 629905.105464872 5803905.00141548, 629895.6450018622 5803902.103071281)",21.412938235313128,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,,,,,,,
867,"(0.7872313627281816, 0.7697610212550432)","(0.7904473055744833, 0.7641169373724339)",887769136,footway,,False,False,6.490533205251941,"LINESTRING (629915.2880741843 5803910.478541234, 629916.8380473937 5803907.7594077885, 629918.5025157724 5803904.8318418935)",6.490533205251941,OSM:length,1.2,Inferred:highway=footway (typical sidewalk width),-0.04,Inferred:highway=footway (sidewalks typically lowered),0,Default: no crossing indicators found,0,OSM:highway=footway (walk_lane),,,,,,,,,
501,"(0.8312494177073091, 0.8221922204937377)","(0.8461020135936724, 0.8373232536142585)",321173646,secondary,Foeliestraat,False,True,21.164243138056538,,21.164243138056538,OSM:length,1.0,Default:highway=secondary (fallback width),0.04,Inferred:highway=secondary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=secondary (walk_lane fallback),30,,1,,,,,,
505,"(0.7946239020073336, 0.8513725471936378)","(0.8312494177073091, 0.8221922204937377)","[7370666, 813106736, 1442149107, 1442149109, 850597212]","['footway', 'residential', 'pedestrian', 'steps']",Nieuwegrachtje,False,False,52.90414617681202,"LINESTRING (629959.2855807669 5803962.934036988, 629934.3172597022 5803983.153346062, 629936.158659153 5803985.394389584, 629935.5384323254 5803985.923349917, 629933.9251613767 5803987.427727491, 629932.8995488521 5803988.346639487, 629930.7526470735 5803985.808176402, 629922.6771624971 5803992.127885794)",52.90414617681202,OSM:length,1.0,"Default:highway=['footway', 'residential', 'pedestrian', 'steps'] (fallback width)",-0.04,"Default:highway=['footway', 'residential', 'pedestrian', 'steps'] (pedestrian paths default lowered)",0,Default: no crossing indicators found,0,"Default:highway=['footway', 'residential', 'pedestrian', 'steps'] (walk_lane fallback)",30,,,,,,,,
744,"(0.5205624138118826, 0.5888147396418556)","(0.7675791163943461, 0.761389430680981)","[139709040, 139709978, 901111075, 901111074]",primary,Valkenburgerstraat,False,"[False, True]",300.8882653515619,"LINESTRING (629895.6450018622 5803902.103071281, 629872.8662742289 5803887.089893511, 629729.3232218343 5803792.658703072, 629717.2082404052 5803782.42344387, 629704.4667770161 5803771.65977279, 629683.6207357773 5803756.420206711, 629658.078677956 5803737.384455803, 629648.7436109893 5803729.448409466)",300.8882653515619,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,"['3', '2', '1']",,,,,,
862,"(0.7989103331640236, 0.7837848259348752)","(0.7996056977471101, 0.7762944519773352)",860006703,tertiary,Anne Frankstraat,False,False,7.522012924345149,,7.522012924345149,OSM:length,1.0,Default:highway=tertiary (fallback width),0.04,Inferred:highway=tertiary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=tertiary (walk_lane fallback),30,,,,,,,,
484,"(0.7989103331640236, 0.7837848259348752)","(0.8054619560705722, 0.7795747027083278)",860006707,tertiary,Anne Frankstraat,False,True,7.768858369166698,,7.768858369166698,OSM:length,1.0,Default:highway=tertiary (fallback width),0.04,Inferred:highway=tertiary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=tertiary (walk_lane fallback),30,,,,,,,,
478,"(0.8200703687523436, 0.7874463531004668)","(0.8509514465118625, 0.8072605789624869)",186356151,primary,IJ-tunnel,False,False,36.59774901557903,,36.59774901557903,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,,,,,,,
482,"(0.8054619560705722, 0.7795747027083278)","(0.8200703687523436, 0.7874463531004668)",860006702,primary,Valkenburgerstraat,False,True,16.54825497999402,,16.54825497999402,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,,,,,,,
487,"(0.8200703687523436, 0.7874463531004668)","(0.8206610274016441, 0.7627666203804497)","[884331832, 860006706]",tertiary,Anne Frankstraat,False,True,25.563977281939714,"LINESTRING (629948.1117503871 5803928.172068427, 629946.1875531072 5803923.6473567085, 629945.7155376379 5803919.850981798, 629946.0602335716 5803915.3082500445, 629947.1649914366 5803912.165595632, 629948.5047228859 5803908.89559323, 629948.7021333067 5803903.480899167)",25.563977281939714,OSM:length,1.0,Default:highway=tertiary (fallback width),0.04,Inferred:highway=tertiary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=tertiary (walk_lane fallback),30,,,,,,,,
532,"(0.8509514465118625, 0.8072605789624869)","(0.8937049355147847, 0.8345298635308877)",139343698,primary_link,Nieuwe Foeliestraat,False,False,50.580121282224,,50.580121282224,OSM:length,1.0,Default:highway=primary_link (fallback width),-0.04,Default:highway=primary_link (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=primary_link (walk_lane fallback),50,,1,,,,,,
535,"(0.8409067204049349, 0.8172853671106985)","(0.8509514465118625, 0.8072605789624869)",1383522544,service,,False,False,14.16703752460137,,14.16703752460137,OSM:length,1.0,Default:highway=service (fallback width),-0.04,Default:highway=service (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=service (walk_lane fallback),,,,,,,emergency_access,,
536,"(0.8509514465118625, 0.8072605789624869)","(0.9855506623926087, 0.9683399546766691)","[7371024, 371925241, 7371011]","['trunk', 'primary']",IJ-tunnel,False,False,210.6761167838202,"LINESTRING (629978.9784123204 5803947.995476163, 630011.2142154644 5803974.777589353, 630026.6576336315 5803993.325984641, 630055.0236356003 5804028.620192874, 630087.9101738587 5804069.409424668, 630102.1296101828 5804090.173837693, 630113.5147949371 5804109.149495746)",210.6761167838202,OSM:length,1.0,"Default:highway=['trunk', 'primary'] (fallback width)",-0.04,"Default:highway=['trunk', 'primary'] (pedestrian paths default lowered)",0,Default: no crossing indicators found,0,"Default:highway=['trunk', 'primary'] (walk_lane fallback)","['50', '30']",,2,yes,,,,,
537,"(0.8509514465118625, 0.8072605789624869)","(0.8665437668600742, 0.7915642840106969)","[1383522544, 800735472]",service,,False,True,22.092093993752464,"LINESTRING (629978.9784123204 5803947.995476163, 629980.5174166458 5803946.4668932995, 629983.267796742 5803943.4344666805, 629994.5634539012 5803932.291907579)",22.092093993752464,OSM:length,1.0,Default:highway=service (fallback width),-0.04,Default:highway=service (pedestrian paths default lowered),0,Default: no crossing indicators found,0,Default:highway=service (walk_lane fallback),,,,,,,emergency_access,,
861,"(0.7996056977471101, 0.7762944519773352)","(0.8054619560705722, 0.7795747027083278)",860006702,primary,Valkenburgerstraat,False,True,6.694074186379912,,6.694074186379912,OSM:length,1.0,Default:highway=primary (fallback width),0.04,Inferred:highway=primary (main roads typically raised),0,Default: no crossing indicators found,0,Default:highway=primary (walk_lane fallback),30,,,,,,,,
